id_ubicacion;departamento;provincia;distrito;ubicacion;codigo_carretera;red_vial
1242;CUSCO;CANCHIS;CHECACUPE;CU-1453;SIN CLASIFICAR;SIN CLASIFICAR
1243;CUSCO;CANCHIS;CHECACUPE;Palcoyo;CU-1454;PROVINCIAL
1244;CUSCO;CANCHIS;COMBAPATA;Avenida Señor de Huanca;PE-3S;NACIONAL
1245;CUSCO;CANCHIS;COMBAPATA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1246;CUSCO;CANCHIS;COMBAPATA;Combapata;SIN CLASIFICAR;SIN CLASIFICAR
1247;CUSCO;CANCHIS;COMBAPATA;CU-1452;CU-1452;PROVINCIAL
1248;CUSCO;CANCHIS;MARANGANI;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1249;CUSCO;CANCHIS;MARANGANI;Ccuyo;CU-1430;PROVINCIAL
1250;CUSCO;CANCHIS;MARANGANI;CU-1421;CU-1421;PROVINCIAL
1251;CUSCO;CANCHIS;MARANGANI;Sullca;CU-1705;PROVINCIAL
1252;CUSCO;CANCHIS;PITUMARCA;CU-124;CU-124;DEPARTAMENTAL
1253;CUSCO;CANCHIS;PITUMARCA;CU-125;CU-125;DEPARTAMENTAL
1254;CUSCO;CANCHIS;PITUMARCA;CU-1462;CU-1462;PROVINCIAL
1255;CUSCO;CANCHIS;PITUMARCA;Uchullucllo;SIN CLASIFICAR;SIN CLASIFICAR
1256;CUSCO;CANCHIS;SAN PABLO;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1257;CUSCO;CANCHIS;SAN PABLO;San Pablo;CU-1416;PROVINCIAL
1258;CUSCO;CANCHIS;SAN PEDRO;Calle 4 de Julio;PE-3S;NACIONAL
1259;CUSCO;CANCHIS;SAN PEDRO;Calle Inca Wiracocha;CU-1443;PROVINCIAL
1260;CUSCO;CANCHIS;SAN PEDRO;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1261;CUSCO;CANCHIS;SAN PEDRO;Qquea;PE-3S;NACIONAL
1262;CUSCO;CANCHIS;SAN PEDRO;San Pedro;CU-1680;PROVINCIAL
1263;CUSCO;CANCHIS;SICUANI;Avenida Arequipa;PE-3S;NACIONAL
1264;CUSCO;CANCHIS;SICUANI;Avenida Los Olivos;PE-3S;NACIONAL
1265;CUSCO;CANCHIS;SICUANI;Calle Retamales;PE-3S;NACIONAL
1266;CUSCO;CANCHIS;SICUANI;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1267;CUSCO;CANCHIS;SICUANI;CU-125;CU-125;DEPARTAMENTAL
1268;CUSCO;CANCHIS;SICUANI;Jirón Inambari;NO CORRESPONDE;URBANO
1269;CUSCO;CANCHIS;SICUANI;Pasaje Santa Rosa;NO CORRESPONDE;URBANO
1270;CUSCO;CANCHIS;SICUANI;PE-34G;PE-3S;NACIONAL
1271;CUSCO;CANCHIS;SICUANI;Sicuani;NO CORRESPONDE;URBANO
1272;CUSCO;CANCHIS;SICUANI;Sicuani;SIN CLASIFICAR;SIN CLASIFICAR
1273;CUSCO;CANCHIS;SICUANI;Vía de Evitamiento;PE-3S;NACIONAL
1274;CUSCO;CANCHIS;TINTA;Calle 4 de Julio;PE-3S;NACIONAL
1275;CUSCO;CANCHIS;TINTA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1276;CUSCO;CHUMBIVILCAS;CAPACMARCA;CU-119;CU-119;DEPARTAMENTAL
1277;CUSCO;CHUMBIVILCAS;CHAMACA;Chamaca;CU-1916;PROVINCIAL
1278;CUSCO;CHUMBIVILCAS;CHAMACA;Chamaca;NO CORRESPONDE;SIN CLASIFICAR
1279;CUSCO;CHUMBIVILCAS;CHAMACA;CU-128;CU-128;DEPARTAMENTAL
1280;CUSCO;CHUMBIVILCAS;CHAMACA;CU-1562;CU-1562;PROVINCIAL
1281;CUSCO;CHUMBIVILCAS;CHAMACA;PE-3SY;PE-3SY;NACIONAL
1282;CUSCO;CHUMBIVILCAS;COLQUEMARCA;Colquemarca;CU-119B;PROVINCIAL
1283;CUSCO;CHUMBIVILCAS;COLQUEMARCA;Colquemarca;CU-1535;PROVINCIAL
1284;CUSCO;CHUMBIVILCAS;COLQUEMARCA;Colquemarca;CU-1542;PROVINCIAL
1285;CUSCO;CHUMBIVILCAS;COLQUEMARCA;Colquemarca;CU-1544;PROVINCIAL
1286;CUSCO;CHUMBIVILCAS;COLQUEMARCA;Colquemarca;CU-1556;PROVINCIAL
1287;CUSCO;CHUMBIVILCAS;COLQUEMARCA;Colquemarca;SIN CLASIFICAR;SIN CLASIFICAR
1288;CUSCO;CHUMBIVILCAS;COLQUEMARCA;CU-119;CU-119;DEPARTAMENTAL
1289;CUSCO;CHUMBIVILCAS;COLQUEMARCA;CU-119;CU-1536;PROVINCIAL
1290;CUSCO;CHUMBIVILCAS;COLQUEMARCA;CU-127;CU-127;DEPARTAMENTAL
1291;CUSCO;CHUMBIVILCAS;COLQUEMARCA;CU-1538;CU-1538;PROVINCIAL
1292;CUSCO;CHUMBIVILCAS;COLQUEMARCA;PE-3SY;PE-3SY;NACIONAL
1293;CUSCO;CHUMBIVILCAS;LIVITACA;CU-126;CU-126;DEPARTAMENTAL
1294;CUSCO;CHUMBIVILCAS;LIVITACA;CU-1589;CU-1589;PROVINCIAL
1295;CUSCO;CHUMBIVILCAS;LLUSCO;CU-1901;CU-1901;PROVINCIAL
1296;CUSCO;CHUMBIVILCAS;LLUSCO;PE-3SG;PE-3SG;NACIONAL
1297;CUSCO;CHUMBIVILCAS;QUIÑOTA;CU-1904;CU-1904;PROVINCIAL
1298;CUSCO;CHUMBIVILCAS;QUIÑOTA;PE-3SG;PE-3SG;NACIONAL
1299;CUSCO;CHUMBIVILCAS;SANTO TOMAS;Avenida Perú;NO CORRESPONDE;URBANO
1300;CUSCO;CHUMBIVILCAS;SANTO TOMAS;Calle Bolognesi;NO CORRESPONDE;URBANO
1301;CUSCO;CHUMBIVILCAS;SANTO TOMAS;CU-119;CU-119;DEPARTAMENTAL
1302;CUSCO;CHUMBIVILCAS;SANTO TOMAS;CU-1876;CU-1876;PROVINCIAL
1303;CUSCO;CHUMBIVILCAS;SANTO TOMAS;PE-3SG;NO CORRESPONDE;URBANO
1304;CUSCO;CHUMBIVILCAS;SANTO TOMAS;PE-3SG;PE-3SG;NACIONAL
1305;CUSCO;CHUMBIVILCAS;SANTO TOMAS;Santo Tomás;NO CORRESPONDE;URBANO
1306;CUSCO;CHUMBIVILCAS;SANTO TOMAS;Santo Tomás;SIN CLASIFICAR;SIN CLASIFICAR
1307;CUSCO;CHUMBIVILCAS;VELILLE;PE-3SG;PE-3SG;NACIONAL
1308;CUSCO;CHUMBIVILCAS;VELILLE;PE-3SW;PE-3SW;NACIONAL
1309;CUSCO;CHUMBIVILCAS;VELILLE;Velille;PE-3SG;NACIONAL
1310;CUSCO;CUSCO;CCORCA;CU-698;CU-1259;PROVINCIAL
1311;CUSCO;CUSCO;CUSCO;Avenida Antonio Lorena;PE-3S;NACIONAL
1312;CUSCO;CUSCO;CUSCO;Avenida El Sol;NO CORRESPONDE;URBANO
1313;CUSCO;CUSCO;CUSCO;Avenida José Antonio de Sucre;PE-3S;NACIONAL
1314;CUSCO;CUSCO;CUSCO;Avenida Ricardo Palma;NO CORRESPONDE;URBANO
1315;CUSCO;CUSCO;CUSCO;Avenida Tullumayo;NO CORRESPONDE;URBANO
1316;CUSCO;CUSCO;CUSCO;Carretera Longitudinal de la Sierra Sur;NO CORRESPONDE;URBANO
1317;CUSCO;CUSCO;CUSCO;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1318;CUSCO;CUSCO;CUSCO;CU-698;CU-1259;PROVINCIAL
1319;CUSCO;CUSCO;CUSCO;Cuzco;NO CORRESPONDE;URBANO
1320;CUSCO;CUSCO;CUSCO;Cuzco;PE-3S;NACIONAL
1321;CUSCO;CUSCO;CUSCO;Cuzco;SIN CLASIFICAR;SIN CLASIFICAR
1322;CUSCO;CUSCO;CUSCO;Flor de Ruffo;NO CORRESPONDE;URBANO
1323;CUSCO;CUSCO;CUSCO;PE-28G;PE-28G;NACIONAL
1324;CUSCO;CUSCO;POROY;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1325;CUSCO;CUSCO;SAN JERONIMO;Avenida Costanera;CU-123;DEPARTAMENTAL
1326;CUSCO;CUSCO;SAN JERONIMO;Avenida de la Cultura;NO CORRESPONDE;URBANO
1327;CUSCO;CUSCO;SAN JERONIMO;Calle Ciro Alegria;NO CORRESPONDE;URBANO
1328;CUSCO;CUSCO;SAN JERONIMO;CU-123;CU-123;DEPARTAMENTAL
1329;CUSCO;CUSCO;SAN JERONIMO;San Jerónimo;CU-1297;PROVINCIAL
1330;CUSCO;CUSCO;SAN JERONIMO;San Jerónimo;CU-1311;PROVINCIAL
1331;CUSCO;CUSCO;SAN JERONIMO;San Jerónimo;NO CORRESPONDE;URBANO
1332;CUSCO;CUSCO;SAN JERONIMO;Vía de Evitamiento;CU-1297;PROVINCIAL
1333;CUSCO;CUSCO;SAN JERONIMO;Vía de Evitamiento;NO CORRESPONDE;URBANO
1334;CUSCO;CUSCO;SAN JERONIMO;Vía de Evitamiento;SIN CLASIFICAR;SIN CLASIFICAR
1335;CUSCO;CUSCO;SAN SEBASTIAN;Avenida 1 Los Sauces;NO CORRESPONDE;URBANO
1336;CUSCO;CUSCO;SAN SEBASTIAN;Avenida Bolívar;NO CORRESPONDE;URBANO
1337;CUSCO;CUSCO;SAN SEBASTIAN;Avenida Cusco;NO CORRESPONDE;URBANO
1338;CUSCO;CUSCO;SAN SEBASTIAN;Avenida de la Cultura;NO CORRESPONDE;URBANO
1339;CUSCO;CUSCO;SAN SEBASTIAN;Avenida Las Flores;NO CORRESPONDE;URBANO
1340;CUSCO;CUSCO;SAN SEBASTIAN;Calle Camino Real;NO CORRESPONDE;URBANO
1341;CUSCO;CUSCO;SAN SEBASTIAN;Carretera Cusco- Pisac;PE-28G;NACIONAL
1342;CUSCO;CUSCO;SAN SEBASTIAN;Pumamarca;CU-1103;PROVINCIAL
1343;CUSCO;CUSCO;SAN SEBASTIAN;San Sebastián;NO CORRESPONDE;URBANO
1344;CUSCO;CUSCO;SAN SEBASTIAN;Vía de Evitamiento;NO CORRESPONDE;URBANO
1345;CUSCO;CUSCO;SANTIAGO;Avenida Antonio Lorena;PE-3S;NACIONAL
1346;CUSCO;CUSCO;SANTIAGO;Avenida José Olaya;NO CORRESPONDE;URBANO
1347;CUSCO;CUSCO;SANTIAGO;Calle Bernardo Alcedo;NO CORRESPONDE;URBANO
1348;CUSCO;CUSCO;SANTIAGO;Calle General Buendía;NO CORRESPONDE;URBANO
1349;CUSCO;CUSCO;SANTIAGO;Calle Patacalle;PE-3S;NACIONAL
1350;CUSCO;CUSCO;SANTIAGO;CU-117;CU-117;DEPARTAMENTAL
1351;CUSCO;CUSCO;SANTIAGO;CU-117;CU-119;DEPARTAMENTAL
1352;CUSCO;CUSCO;SANTIAGO;CU-698;CU-1259;PROVINCIAL
1353;CUSCO;CUSCO;SANTIAGO;Huamancharpa;NO CORRESPONDE;URBANO
1354;CUSCO;CUSCO;SAYLLA;Avenida Cusco;PE-3S;NACIONAL
1355;CUSCO;CUSCO;SAYLLA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1356;CUSCO;CUSCO;SAYLLA;Saylla;PE-3S;NACIONAL
1357;CUSCO;CUSCO;WANCHAQ;Avenida 28 de Julio;PE-3S;NACIONAL
1358;CUSCO;CUSCO;WANCHAQ;Avenida Garcilaso;NO CORRESPONDE;URBANO
1359;CUSCO;CUSCO;WANCHAQ;Avenida Velasco Astete;NO CORRESPONDE;URBANO
1360;CUSCO;CUSCO;WANCHAQ;Ciclovía La Cultura;NO CORRESPONDE;URBANO
1361;CUSCO;CUSCO;WANCHAQ;Jirón 18 de Mayo;NO CORRESPONDE;URBANO
1362;CUSCO;CUSCO;WANCHAQ;Pasaje Miraflores;PE-3S;NACIONAL
1363;CUSCO;CUSCO;WANCHAQ;Prolongación Avenida Túpac Amaru;NO CORRESPONDE;URBANO
1364;CUSCO;CUSCO;WANCHAQ;Vía Expresa;PE-3S;NACIONAL
1365;CUSCO;ESPINAR;ALTO PICHIGUA;Carretera Espinar - Sicuani;PE-34F;NACIONAL
1366;CUSCO;ESPINAR;CONDOROMA;Carretera Condoroma - Negro Mayo;PE-34J;NACIONAL
1367;CUSCO;ESPINAR;CONDOROMA;Carretera Morocaque - Oscollo;PE-34J;NACIONAL
1368;CUSCO;ESPINAR;CONDOROMA;Carretera Oscollo - Condoroma;PE-34J;NACIONAL
1369;CUSCO;ESPINAR;COPORAQUE;Coporaque;SIN CLASIFICAR;SIN CLASIFICAR
1370;CUSCO;ESPINAR;COPORAQUE;CU-1832;CU-1832;PROVINCIAL
1371;CUSCO;ESPINAR;COPORAQUE;CU-1851;CU-1851;PROVINCIAL
1372;CUSCO;ESPINAR;COPORAQUE;PE-3SG;PE-3S;NACIONAL
1373;CUSCO;ESPINAR;COPORAQUE;PE-3SG;PE-3SG;NACIONAL
1374;CUSCO;ESPINAR;COPORAQUE;PE-3SW;PE-3SW;NACIONAL
1375;CUSCO;ESPINAR;ESPINAR;Avenida Colón;NO CORRESPONDE;URBANO
1376;CUSCO;ESPINAR;ESPINAR;Avenida San Martín;NO CORRESPONDE;URBANO
1377;CUSCO;ESPINAR;ESPINAR;Calle Aeropuerto;NO CORRESPONDE;URBANO
1378;CUSCO;ESPINAR;ESPINAR;Calle Alfonso Ugarte;CU-131;DEPARTAMENTAL
1379;CUSCO;ESPINAR;ESPINAR;Cruz Cunca;PE-34F;NACIONAL
1380;CUSCO;ESPINAR;ESPINAR;CU-130;CU-130;DEPARTAMENTAL
1381;CUSCO;ESPINAR;ESPINAR;CU-131;PE-3SW;NACIONAL
1382;CUSCO;ESPINAR;ESPINAR;Espinar;PE-34F;NACIONAL
1383;CUSCO;ESPINAR;ESPINAR;Espinar;PE-3SG;NACIONAL
1384;CUSCO;ESPINAR;ESPINAR;Huancane Bajo;SIN CLASIFICAR;SIN CLASIFICAR
1385;CUSCO;ESPINAR;ESPINAR;Jirón Cusco;PE-3SG;NACIONAL
1386;CUSCO;ESPINAR;ESPINAR;Magisterio;NO CORRESPONDE;URBANO
1387;CUSCO;ESPINAR;ESPINAR;Obrero;NO CORRESPONDE;URBANO
1388;CUSCO;ESPINAR;ESPINAR;PE-3SG;PE-3SG;NACIONAL
1389;CUSCO;ESPINAR;ESPINAR;PE-3SK;PE-3SK;NACIONAL
1390;CUSCO;ESPINAR;ESPINAR;PE-3SW;SIN CLASIFICAR;SIN CLASIFICAR
1391;CUSCO;ESPINAR;OCORURO;Carretera Alto Marquiri - Occoruro;PE-34J;NACIONAL
1392;CUSCO;ESPINAR;OCORURO;Ocoruro;PE-34J;NACIONAL
1393;CUSCO;ESPINAR;OCORURO;Ocoruro;SIN CLASIFICAR;SIN CLASIFICAR
1394;CUSCO;ESPINAR;OCORURO;PE-34J;PE-34J;NACIONAL
1395;CUSCO;ESPINAR;PALLPATA;Avenida Manuel Prado;NO CORRESPONDE;URBANO
1396;CUSCO;ESPINAR;PALLPATA;CU-133;CU-133;DEPARTAMENTAL
1397;CUSCO;ESPINAR;PALLPATA;CU-1758;CU-1758;PROVINCIAL
1398;CUSCO;ESPINAR;PALLPATA;PE-34J;PE-34J;NACIONAL
1399;CUSCO;ESPINAR;PALLPATA;PE-3SG;PE-3SG;NACIONAL
1400;CUSCO;ESPINAR;PICHIGUA;Carretera Espinar - Sicuani;PE-34F;NACIONAL
1401;CUSCO;ESPINAR;PICHIGUA;Pichigua;PE-34F;NACIONAL
1402;CUSCO;ESPINAR;SUYCKUTAMBO;CU-131;CU-110;DEPARTAMENTAL
1403;CUSCO;LA CONVENCION;ECHARATE;CU-101;CU-101;DEPARTAMENTAL
1404;CUSCO;LA CONVENCION;ECHARATE;CU-103;CU-103;DEPARTAMENTAL
1405;CUSCO;LA CONVENCION;ECHARATE;CU-105;CU-105;DEPARTAMENTAL
1406;CUSCO;LA CONVENCION;ECHARATE;CU-609;CU-609;PROVINCIAL
1407;CUSCO;LA CONVENCION;ECHARATE;Echarate;CU-598;PROVINCIAL
1408;CUSCO;LA CONVENCION;ECHARATE;Echarate;SIN CLASIFICAR;SIN CLASIFICAR
1409;CUSCO;LA CONVENCION;ECHARATE;Echarati;CU-101;DEPARTAMENTAL
1410;CUSCO;LA CONVENCION;ECHARATE;Echarati;NO CORRESPONDE;URBANO
1411;CUSCO;LA CONVENCION;ECHARATE;Kiteni;PE-28B;NACIONAL
1412;CUSCO;LA CONVENCION;ECHARATE;Kiteni;SIN CLASIFICAR;SIN CLASIFICAR
1413;CUSCO;LA CONVENCION;ECHARATE;Kumpirushiato;SIN CLASIFICAR;SIN CLASIFICAR
1414;CUSCO;LA CONVENCION;ECHARATE;PE-28B;PE-28B;NACIONAL
1415;CUSCO;LA CONVENCION;HUAYOPATA;Avenida Panamericana;PE-28B;NACIONAL
1416;CUSCO;LA CONVENCION;HUAYOPATA;Huyro;SIN CLASIFICAR;SIN CLASIFICAR
1417;CUSCO;LA CONVENCION;HUAYOPATA;PE-28B;PE-28B;NACIONAL
1418;CUSCO;LA CONVENCION;INKAWASI;CU-100;CU-100;DEPARTAMENTAL
1419;CUSCO;LA CONVENCION;INKAWASI;Erapata;CU-871;PROVINCIAL
1420;CUSCO;LA CONVENCION;KIMBIRI;Jirón Cusco;NO CORRESPONDE;URBANO
1421;CUSCO;LA CONVENCION;KIMBIRI;PE-28B;PE-28B;NACIONAL
1422;CUSCO;LA CONVENCION;MARANURA;CU-107;CU-107;DEPARTAMENTAL
1423;CUSCO;LA CONVENCION;MARANURA;Maranura;CU-855;PROVINCIAL
1424;CUSCO;LA CONVENCION;MARANURA;Maranura;NO CORRESPONDE;URBANO
1425;CUSCO;LA CONVENCION;MARANURA;PE-28B;PE-28B;NACIONAL
1426;CUSCO;LA CONVENCION;OCOBAMBA;Ocobamba;CU-106;DEPARTAMENTAL
1427;CUSCO;LA CONVENCION;PICHARI;Pichari;CU-528;PROVINCIAL
1428;CUSCO;LA CONVENCION;QUELLOUNO;Chintapata;CU-772;PROVINCIAL
1429;CUSCO;LA CONVENCION;QUELLOUNO;CU-104;CU-104;DEPARTAMENTAL
1430;CUSCO;LA CONVENCION;QUELLOUNO;CU-105;CU-105;DEPARTAMENTAL
1431;CUSCO;LA CONVENCION;QUELLOUNO;Quelloúno;CU-105;DEPARTAMENTAL
1432;CUSCO;LA CONVENCION;QUELLOUNO;Quelloúno;CU-693;PROVINCIAL
1433;CUSCO;LA CONVENCION;QUELLOUNO;Quelloúno;NO CORRESPONDE;URBANO
1434;CUSCO;LA CONVENCION;SANTA ANA;Avenida Édgar de la Torre;PE-28B;NACIONAL
1435;CUSCO;LA CONVENCION;SANTA ANA;Avenida Francisco Bolognesi;PE-28B;NACIONAL
1436;CUSCO;LA CONVENCION;SANTA ANA;Barrial Alta;CU-809;PROVINCIAL
1437;CUSCO;LA CONVENCION;SANTA ANA;Barrial Alta;NO CORRESPONDE;URBANO
1438;CUSCO;LA CONVENCION;SANTA ANA;CU-814;CU-814;PROVINCIAL
1439;CUSCO;LA CONVENCION;SANTA ANA;PE-28B;PE-28B;NACIONAL
1440;CUSCO;LA CONVENCION;SANTA ANA;Santa Ana;CU-118;DEPARTAMENTAL
1441;CUSCO;LA CONVENCION;SANTA TERESA;CU-107;CU-107;DEPARTAMENTAL
1442;CUSCO;LA CONVENCION;SANTA TERESA;CU-109;CU-109;DEPARTAMENTAL
1443;CUSCO;LA CONVENCION;VILCABAMBA;CU-100;CU-100;DEPARTAMENTAL
1444;CUSCO;LA CONVENCION;VILCABAMBA;Vilcabamba;CU-614;PROVINCIAL
1445;CUSCO;PARURO;ACCHA;CU-117;CU-117;DEPARTAMENTAL
1446;CUSCO;PARURO;CCAPI;Ccapi;NO CORRESPONDE;URBANO
1447;CUSCO;PARURO;CCAPI;CU-119;CU-119B;DEPARTAMENTAL
1448;CUSCO;PARURO;CCAPI;CU-1526;CU-1526;PROVINCIAL
1449;CUSCO;PARURO;COLCHA;CU-117;CU-117;DEPARTAMENTAL
1450;CUSCO;PARURO;HUANOQUITE;CU-118;CU-118;DEPARTAMENTAL
1451;CUSCO;PARURO;OMACHA;CU-129;CU-129;DEPARTAMENTAL
1452;CUSCO;PARURO;PACCARITAMBO;CU-119;CU-119B;DEPARTAMENTAL
1453;CUSCO;PARURO;YAURISQUE;CU-117;CU-117;DEPARTAMENTAL
1454;CUSCO;PAUCARTAMBO;CAICAY;Caicay;CU-1364;PROVINCIAL
1455;CUSCO;PAUCARTAMBO;CAICAY;CU-113;CU-113;DEPARTAMENTAL
1456;CUSCO;PAUCARTAMBO;CHALLABAMBA;CU-664;CU-989;PROVINCIAL
1457;CUSCO;PAUCARTAMBO;CHALLABAMBA;CU-991;CU-952;PROVINCIAL
1458;CUSCO;PAUCARTAMBO;CHALLABAMBA;CU-991;CU-991;PROVINCIAL
1459;CUSCO;PAUCARTAMBO;CHALLABAMBA;Jajahuana;CU-113;DEPARTAMENTAL
1460;CUSCO;PAUCARTAMBO;COLQUEPATA;Colquepata;SIN CLASIFICAR;SIN CLASIFICAR
1461;CUSCO;PAUCARTAMBO;COLQUEPATA;CU-1049;CU-1049;PROVINCIAL
1462;CUSCO;PAUCARTAMBO;COLQUEPATA;CU-1051;CU-1051;PROVINCIAL
1463;CUSCO;PAUCARTAMBO;COLQUEPATA;CU-112;CU-973;PROVINCIAL
1464;CUSCO;PAUCARTAMBO;COLQUEPATA;Kucya;CU-113;DEPARTAMENTAL
1465;CUSCO;PAUCARTAMBO;HUANCARANI;Avenida Dignidad;CU-115;DEPARTAMENTAL
1466;CUSCO;PAUCARTAMBO;HUANCARANI;CU-113;CU-113;DEPARTAMENTAL
1467;CUSCO;PAUCARTAMBO;HUANCARANI;Huayllabamba;SIN CLASIFICAR;SIN CLASIFICAR
1468;CUSCO;PAUCARTAMBO;HUANCARANI;Quiñer;NO CORRESPONDE;URBANO
1469;CUSCO;PAUCARTAMBO;KOSÑIPATA;Avenida Sumar Cusco;CU-113;DEPARTAMENTAL
1470;CUSCO;PAUCARTAMBO;KOSÑIPATA;Avenida Sumar Pacha;CU-113;DEPARTAMENTAL
1471;CUSCO;PAUCARTAMBO;KOSÑIPATA;Carretera Manu;CU-113;DEPARTAMENTAL
1472;CUSCO;PAUCARTAMBO;KOSÑIPATA;Carretera Manu;CU-113;PROVINCIAL
1473;CUSCO;PAUCARTAMBO;KOSÑIPATA;Carretera Manu;PE-3S;NACIONAL
1474;CUSCO;PAUCARTAMBO;KOSÑIPATA;CU-113;CU-113;DEPARTAMENTAL
1475;CUSCO;PAUCARTAMBO;KOSÑIPATA;CU-114;CU-114;DEPARTAMENTAL
1476;CUSCO;PAUCARTAMBO;KOSÑIPATA;Jirón Inca Garcilaso;NO CORRESPONDE;URBANO
1477;CUSCO;PAUCARTAMBO;KOSÑIPATA;Kosñipata;CU-111;DEPARTAMENTAL
1478;CUSCO;PAUCARTAMBO;KOSÑIPATA;Patria;CU-113;DEPARTAMENTAL
1479;CUSCO;PAUCARTAMBO;KOSÑIPATA;Patria;PE-5S;NACIONAL
1480;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Carretera Huatocto;CU-1040;PROVINCIAL
1481;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Ccallipata;CU-1016;PROVINCIAL
1482;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CU-1020;CU-1020;PROVINCIAL
1483;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CU-113;CU-113;DEPARTAMENTAL
1484;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CU-116;CU-1020;PROVINCIAL
1485;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CU-116;CU-116;DEPARTAMENTAL
1486;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CU-116;CU-116;PROVINCIAL
1487;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Huacaca;CU-113;DEPARTAMENTAL
1488;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Huacaca;SIN CLASIFICAR;SIN CLASIFICAR
1489;CUSCO;PAUCARTAMBO;PAUCARTAMBO;K'allacancha;CU-1022;PROVINCIAL
1490;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Ñosccotaca;SIN CLASIFICAR;SIN CLASIFICAR
1491;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Paucartambo;SIN CLASIFICAR;SIN CLASIFICAR
1492;CUSCO;PAUCARTAMBO;PAUCARTAMBO;San Isidro;CU-979;PROVINCIAL
1493;CUSCO;PAUCARTAMBO;PAUCARTAMBO;Sunchubamba;CU-981;PROVINCIAL
1494;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;Andahuaylillas;CU-1325;PROVINCIAL
1495;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1496;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;PE-28B;PE-28B;NACIONAL
1497;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;Tiomayo;CU-1321;PROVINCIAL
1498;CUSCO;QUISPICANCHI;CAMANTI;Interoceanica Sur;PE-30C;NACIONAL
1499;CUSCO;QUISPICANCHI;CAMANTI;Interoceanica Sur;PE-3S;NACIONAL
1500;CUSCO;QUISPICANCHI;CAMANTI;Interoceánica Sur;PE-30C;NACIONAL
1501;CUSCO;QUISPICANCHI;CCARHUAYO;Ccarhuayo;NO CORRESPONDE;URBANO
1502;CUSCO;QUISPICANCHI;CCARHUAYO;CU-116;CU-116;DEPARTAMENTAL
1503;CUSCO;QUISPICANCHI;CCATCA;Cachira;CU-1387;PROVINCIAL
1504;CUSCO;QUISPICANCHI;CCATCA;Carretera Interocéanica Sur;PE-30C;NACIONAL
1505;CUSCO;QUISPICANCHI;CCATCA;Ccatca;CU-1036;PROVINCIAL
1506;CUSCO;QUISPICANCHI;CCATCA;Kcauri;CU-1034;PROVINCIAL
1507;CUSCO;QUISPICANCHI;CUSIPATA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1508;CUSCO;QUISPICANCHI;CUSIPATA;CU-1467;CU-1467;PROVINCIAL
1509;CUSCO;QUISPICANCHI;HUARO;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1510;CUSCO;QUISPICANCHI;HUARO;CU-1326;CU-1326;PROVINCIAL
1511;CUSCO;QUISPICANCHI;LUCRE;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1512;CUSCO;QUISPICANCHI;LUCRE;Huambutio;SIN CLASIFICAR;SIN CLASIFICAR
1513;CUSCO;QUISPICANCHI;LUCRE;PE-28B;PE-28B;NACIONAL
1514;CUSCO;QUISPICANCHI;MARCAPATA;CU-1404;CU-1404;PROVINCIAL
1515;CUSCO;QUISPICANCHI;MARCAPATA;Interoceánica Sur;PE-30C;NACIONAL
1516;CUSCO;QUISPICANCHI;OCONGATE;Ccarhuayo;SIN CLASIFICAR;SIN CLASIFICAR
1517;CUSCO;QUISPICANCHI;OCONGATE;CU-116;CU-116;DEPARTAMENTAL
1518;CUSCO;QUISPICANCHI;OCONGATE;CU-1363;CU-1363;PROVINCIAL
1519;CUSCO;QUISPICANCHI;OCONGATE;CU-1363;CU-1393;PROVINCIAL
1520;CUSCO;QUISPICANCHI;OCONGATE;Interoceánica Sur;PE-30C;NACIONAL
1521;CUSCO;QUISPICANCHI;OROPESA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
1522;CUSCO;QUISPICANCHI;OROPESA;Tipón;PE-3S;NACIONAL
